STN;YYYYMMDD;DDVEC;FHVEC;FG;FHX;FHXH;FHN;FHNH;FXX;FXXH;TG;TN;TNH;TX;TXH;T10N;T10NH;SQ;SP;Q;DR;RH;RHX;RHXH;PG;PX;PXH;PN;PNH;VVN;VVNH;VVX;VVXH;NG;UG;UX;UXH;UN;UNH;EV24
344;20150126;281;46;58;70;13;40;3;140;17;68;45;24;86;13;32;24;2;2;153;38;20;6;11;10205;10237;1;10179;12;20;12;72;14;7;87;97;10;74;14;2
344;20150127;273;37;42;60;12;20;19;100;12;53;21;3;83;13;-6;6;38;43;432;0;0;0;1;10229;10242;11;10193;24;59;21;70;17;5;86;93;20;78;13;6
344;20150128;236;74;91;120;12;60;1;300;15;55;32;15;75;15;33;24;0;0;64;42;80;30;13;10032;10183;1;9950;14;26;13;75;16;6;81;94;15;61;20;1
344;20150129;251;62;68;90;1;10;21;170;3;36;3;21;61;14;3;24;28;31;289;35;73;21;20;9821;9945;1;9725;21;4;20;75;16;7;79;97;20;65;1;3
344;20150130;245;31;36;60;19;10;4;110;17;23;-7;8;46;13;-27;12;49;55;505;36;25;9;1;9764;9775;11;9737;1;40;1;75;12;5;87;97;2;77;16;6
344;20150131;233;23;28;50;14;10;18;90;13;20;-5;21;51;12;-32;24;42;47;440;17;13;5;14;9817;9856;24;9776;1;56;21;70;6;6;89;97;19;81;6;5
348;20150101;200;63;64;110;24;40;1;160;24;24;-3;5;48;24;;;28;36;248;0;-1;-1;24;10302;10347;4;10217;24;32;2;73;16;;86;96;3;79;16;3
348;20150102;256;72;81;120;3;30;24;170;1;64;30;24;101;9;;;42;53;314;36;25;7;8;10260;10317;21;10193;5;37;5;80;11;;79;98;5;63;11;4
348;20150103;225;34;40;80;8;10;16;120;8;32;19;17;48;8;;;0;0;86;37;18;7;16;10233;10310;1;10174;16;31;18;70;1;;94;98;16;83;23;1
348;20150104;254;28;33;40;10;20;3;70;12;21;-11;20;70;13;;;46;58;337;0;-1;-1;13;10333;10361;21;10275;1;44;23;70;1;;90;98;22;83;12;4
348;20150105;194;34;35;50;10;30;2;80;10;20;-6;2;36;24;;;0;0;108;0;0;0;1;10308;10348;1;10264;24;28;12;65;22;;95;98;1;91;21;1
348;20150106;196;32;40;60;18;20;2;90;20;25;0;9;62;24;;;21;26;258;10;8;7;19;10221;10256;1;10197;13;20;19;75;11;;91;98;19;78;11;3
348;20150107;207;50;53;80;20;30;1;130;22;34;0;8;66;13;;;49;61;327;13;9;7;24;10255;10276;10;10222;24;56;24;70;12;;92;98;5;82;13;4
348;20150108;227;58;67;90;3;40;13;140;3;62;39;1;79;11;;;0;0;31;97;198;61;12;10205;10255;22;10160;13;25;10;65;4;;96;98;9;93;4;0
348;20150109;238;112;115;150;6;80;1;220;7;95;56;1;128;22;;;0;0;97;49;74;31;18;10157;10247;2;10110;21;36;19;75;13;;89;98;19;70;15;1
348;20150110;256;117;125;180;8;70;22;280;11;91;44;22;124;12;;;4;5;101;14;33;27;13;10110;10154;22;10057;12;29;13;80;18;;81;94;3;60;18;1
348;20150111;266;93;96;120;12;60;3;180;10;61;42;2;82;23;;;20;25;268;4;1;1;19;10173;10201;18;10133;5;64;17;75;1;;75;83;20;69;11;4
348;20150112;219;109;110;130;14;80;3;200;22;81;63;8;101;24;;;0;0;87;46;21;7;6;10120;10177;1;10073;24;45;18;75;1;;89;96;7;78;1;1
348;20150113;222;86;88;140;5;50;24;210;23;83;40;24;110;5;;;0;0;105;104;122;22;23;10035;10064;1;10018;12;39;7;70;3;;92;97;6;83;5;1
348;20150114;216;70;78;110;5;40;18;170;5;41;20;18;53;14;;;10;12;199;18;25;12;9;10068;10110;18;10036;1;62;5;75;14;;86;94;9;76;14;2
348;20150115;206;99;104;140;9;70;13;220;10;78;51;1;101;8;;;2;2;52;89;63;12;12;9957;10026;1;9930;14;57;12;75;8;;86;96;3;75;21;1
348;20150116;213;55;57;110;1;30;17;170;1;47;10;24;76;13;;;43;52;395;17;16;11;19;10044;10097;24;9992;1;62;24;75;1;;87;97;20;78;1;5
348;20150117;211;47;50;80;20;30;1;120;20;22;-11;6;53;13;;;70;84;481;0;-1;-1;20;10132;10147;10;10104;1;61;21;75;12;;86;95;6;75;13;6
348;20150118;199;34;36;50;1;10;22;80;1;22;14;14;34;11;;;0;0;94;119;56;11;13;10120;10129;1;10111;14;25;24;63;3;;96;98;9;90;1;1
348;20150119;108;6;13;30;20;10;2;40;20;6;-3;19;20;1;;;0;0;159;0;-1;-1;1;10123;10130;9;10119;14;1;7;29;1;;99;99;6;98;1;2
348;20150120;174;17;20;30;11;10;3;50;11;11;-9;21;35;13;;;11;13;228;0;0;0;1;10124;10133;10;10117;4;11;2;56;12;;95;98;1;85;14;3
348;20150121;101;29;32;40;11;20;19;70;13;-5;-24;24;10;13;;;5;6;243;0;0;0;1;10125;10150;24;10115;4;34;1;63;6;;84;97;1;78;13;3
348;20150122;46;33;34;40;2;20;18;70;3;-14;-32;24;3;20;;;10;12;161;0;0;0;1;10199;10246;24;10153;1;35;5;58;21;;87;93;3;80;15;2
348;20150123;167;18;31;70;24;10;7;100;24;-28;-48;4;-11;24;;;0;0;124;0;0;0;1;10257;10272;9;10222;24;1;7;50;1;;97;98;5;92;1;1
348;20150124;256;28;50;80;2;20;21;130;3;18;-14;22;62;13;;;56;65;502;40;87;29;5;10216;10280;24;10164;5;12;6;75;12;;89;98;5;72;13;6
348;20150125;227;31;33;40;12;20;3;60;18;30;1;4;48;14;;;0;0;168;0;-1;-1;9;10280;10297;8;10245;24;56;8;64;2;;96;98;6;93;1;2
348;20150126;272;34;48;70;15;40;1;120;15;58;35;24;83;13;;;5;6;123;43;19;5;12;10203;10239;1;10174;14;13;6;75;15;;91;98;4;76;15;2
348;20150127;273;36;41;70;12;30;1;100;12;40;11;2;78;13;;;53;60;448;0;0;0;1;10226;10237;10;10194;24;56;24;70;15;;91;98;22;78;12;5
348;20150128;230;72;87;130;14;50;1;220;16;51;33;24;70;15;;;0;0;65;45;82;25;15;10032;10184;1;9949;14;28;13;80;18;;86;98;2;67;20;1
348;20150129;226;59;63;90;12;20;22;130;4;23;2;21;51;14;;;26;29;271;71;101;33;21;9821;9944;1;9721;21;17;21;75;1;;90;98;21;72;1;3
348;20150130;235;37;40;60;20;30;4;100;18;15;-5;9;40;13;;;47;52;526;23;14;9;19;9762;9773;10;9731;1;23;3;70;13;;96;98;1;89;13;6
348;20150131;222;31;33;50;12;10;16;90;15;10;-12;23;51;14;;;45;50;522;9;4;2;10;9817;9857;24;9773;1;41;22;70;12;;95;98;1;84;14;6
350;20150101;208;51;52;80;23;30;1;140;20;25;-9;6;46;13;-17;6;62;78;363;0;0;0;1;10314;10358;5;10242;24;18;1;72;14;3;81;98;1;68;13;4
350;20150102;253;52;60;90;1;30;21;150;1;62;29;24;95;9;17;24;33;42;293;36;17;5;4;10272;10328;21;10213;5;26;6;74;14;4;78;98;6;60;14;4
350;20150103;222;22;27;40;6;10;15;80;10;27;11;24;39;6;6;24;0;0;61;76;58;13;15;10239;10319;1;10171;16;11;22;65;7;7;93;98;15;82;6;1
350;20150104;253;22;25;30;8;20;1;60;10;26;-9;20;68;14;-25;24;34;43;289;4;2;1;11;10338;10367;21;10280;1;15;24;70;17;3;91;98;23;78;15;3
350;20150105;198;31;32;40;9;20;4;80;10;14;-21;8;38;20;-31;12;2;3;166;0;0;0;1;10313;10357;1;10269;24;18;1;68;20;7;93;98;1;84;20;2
350;20150106;203;30;35;50;18;20;7;90;21;18;-10;7;54;23;-20;12;32;40;294;18;7;5;19;10227;10260;1;10204;13;17;19;73;11;8;89;98;18;76;11;3
350;20150107;210;42;44;70;20;20;4;120;22;40;16;9;70;13;9;12;67;83;403;9;5;5;24;10264;10284;10;10233;24;49;24;74;13;;90;98;6;76;12;5
350;20150108;228;45;54;80;15;30;22;120;15;64;39;1;91;14;37;6;0;0;40;133;224;58;12;10215;10270;22;10156;13;20;8;65;16;;96;98;8;91;15;1
350;20150109;238;68;71;90;6;30;19;190;7;100;52;1;141;23;45;6;0;0;94;44;150;49;18;10174;10258;2;10124;20;31;19;75;13;8;88;98;18;70;16;1
350;20150110;262;78;83;110;14;40;22;210;12;99;44;23;138;1;33;24;5;6;80;21;23;16;14;10125;10166;22;10073;13;45;13;75;6;6;77;92;12;61;19;1
350;20150111;263;62;65;100;11;30;3;170;11;59;34;4;80;24;23;6;10;12;253;5;1;1;19;10187;10220;18;10147;3;62;20;69;10;7;74;80;4;68;13;3
350;20150112;220;74;74;90;13;50;1;160;13;84;61;7;107;23;59;12;0;0;105;33;12;3;5;10137;10192;1;10089;24;56;6;75;9;8;83;95;5;75;12;1
350;20150113;220;62;63;90;4;40;13;170;9;88;58;23;112;9;54;24;0;0;99;86;82;25;12;10047;10081;1;10028;9;44;11;75;4;8;87;97;12;78;4;1
350;20150114;216;52;58;80;23;30;17;170;5;41;24;19;62;14;17;24;24;29;243;25;29;19;1;10081;10120;18;10051;2;56;9;75;14;6;84;95;10;71;15;3
350;20150115;207;82;86;120;8;40;15;210;8;85;58;1;106;12;53;6;0;0;51;65;43;9;14;9971;10039;1;9938;13;50;14;75;8;7;82;98;14;73;9;1
350;20150116;212;37;40;70;2;10;21;120;2;53;23;24;79;14;13;24;40;48;405;15;3;2;21;10052;10101;24;10009;1;57;22;75;3;6;82;98;22;67;14;5
350;20150117;210;35;37;60;20;20;1;100;21;24;-12;6;57;14;-30;6;73;87;526;0;0;0;1;10140;10154;10;10109;1;16;2;73;13;3;85;97;1;65;14;6
350;20150118;207;30;33;60;6;10;14;90;6;26;6;24;40;15;6;24;0;0;89;162;99;13;19;10122;10136;1;10111;14;23;24;63;1;8;94;98;13;83;2;1
350;20150119;33;6;14;20;7;10;1;40;15;9;-15;24;25;14;-21;24;0;0;161;47;14;5;2;10123;10129;9;10117;14;12;2;62;15;8;96;98;1;91;15;2
350;20150120;166;16;17;30;15;0;4;50;15;9;-9;23;29;14;-18;24;0;0;192;0;0;0;1;10126;10134;10;10118;4;17;2;57;17;8;95;98;1;89;17;2
350;20150121;99;22;26;30;5;20;1;60;13;-6;-31;24;15;14;-45;24;0;0;261;0;0;0;1;10122;10145;24;10112;14;56;1;62;15;7;82;91;24;72;14;3
350;20150122;35;33;34;50;14;20;19;80;8;-15;-39;3;1;21;-49;6;0;0;66;0;0;0;1;10193;10241;24;10147;1;33;6;57;24;7;89;93;1;84;16;1
350;20150123;168;11;28;50;21;20;1;90;24;-28;-56;5;-8;1;-67;6;0;0;91;0;0;0;1;10257;10271;10;10231;24;7;6;50;1;8;96;98;4;93;2;1
350;20150124;249;25;37;60;2;20;10;120;2;16;-13;1;61;14;-19;24;39;45;425;40;81;36;5;10222;10284;24;10173;6;5;7;70;14;5;90;100;7;67;14;5
350;20150125;230;21;23;30;2;10;8;60;21;32;-2;1;53;15;-16;6;0;0;170;3;1;1;19;10286;10303;8;10254;24;26;4;59;15;7;96;98;4;93;15;2
350;20150126;271;27;41;60;14;30;1;100;14;55;17;24;85;13;10;24;5;6;114;48;24;6;13;10209;10248;1;10178;14;4;6;75;16;7;93;100;6;79;17;1
350;20150127;267;31;34;60;12;20;2;100;13;40;7;2;75;14;-9;6;53;60;454;0;0;0;1;10232;10244;10;10203;24;50;24;67;17;5;91;98;21;82;14;6
350;20150128;226;54;62;100;11;30;1;190;16;50;30;24;72;16;21;24;0;0;83;40;73;35;16;10046;10190;1;9957;15;44;9;75;22;7;85;97;1;66;20;1
350;20150129;221;50;51;70;9;20;21;120;9;29;2;23;58;13;-2;24;49;55;414;39;51;17;21;9832;9962;1;9728;22;17;21;75;15;7;84;98;22;72;1;5
350;20150130;236;28;30;40;6;20;3;80;6;13;-12;9;25;19;-29;12;33;37;492;7;14;9;4;9769;9779;10;9736;1;18;9;65;1;7;95;98;3;89;19;5
350;20150131;218;24;25;40;13;10;17;80;15;14;-8;19;55;13;-17;24;39;43;487;14;24;10;16;9822;9862;24;9781;1;11;22;65;16;6;94;98;1;80;13;5
356;20150101;203;62;62;90;22;40;1;160;24;26;3;5;40;16;-8;6;43;55;296;0;0;0;1;10308;10350;4;10229;24;;;;;4;82;93;2;73;15;3
356;20150102;254;68;76;110;7;30;23;180;6;60;19;24;92;9;1;24;35;44;310;37;27;8;3;10263;10319;21;10198;5;;;;;4;80;96;5;64;13;4
356;20150103;230;33;38;60;7;10;17;90;11;30;10;24;42;8;-5;24;0;0;72;41;23;7;11;10235;10312;1;10174;16;;;;;7;93;99;17;86;1;1
356;20150104;259;30;33;50;13;20;7;70;6;18;-11;9;67;14;-42;12;68;86;386;0;0;0;1;10334;10362;21;10275;1;;;;;1;89;97;22;81;13;4
356;20150105;202;30;31;50;11;20;17;80;10;20;-10;1;39;22;-24;6;3;4;133;0;0;0;1;10311;10354;1;10266;24;;;;;7;92;100;2;85;21;2
356;20150106;197;29;36;60;20;20;1;90;20;25;-5;9;57;24;-14;12;20;25;269;15;9;5;21;10224;10257;1;10201;13;;;;;8;88;99;21;75;12;3
356;20150107;210;47;49;70;21;30;2;120;22;36;8;8;72;13;-10;12;65;81;414;7;9;9;24;10258;10280;10;10229;24;;;;;5;90;99;3;77;13;5
356;20150108;228;53;63;80;3;40;14;130;5;62;38;1;83;13;35;6;0;0;37;120;231;56;12;10208;10261;22;10157;13;;;;;6;95;99;10;90;15;0
356;20150109;239;101;104;150;22;50;2;230;7;95;50;1;129;24;42;6;0;0;86;55;93;32;18;10163;10254;2;10114;20;;;;;8;88;99;19;71;15;1
356;20150110;257;107;115;160;13;60;23;250;13;93;39;24;127;12;26;24;0;0;104;18;22;17;14;10114;10157;22;10062;13;;;;;6;80;92;5;64;18;1
356;20150111;262;88;90;120;12;60;1;170;7;58;36;3;79;23;23;6;15;18;239;12;4;2;7;10176;10205;18;10136;5;;;;;6;76;83;18;71;11;3
356;20150112;220;96;97;120;14;70;3;180;12;83;64;7;106;24;60;12;0;0;94;37;13;5;7;10126;10182;1;10080;24;;;;;8;85;94;7;77;1;1
356;20150113;217;77;78;110;6;50;22;180;6;85;45;24;108;5;41;24;2;2;108;90;107;19;12;10040;10073;1;10022;12;;;;;7;89;96;11;79;19;2
356;20150114;219;66;73;100;5;40;18;160;5;42;25;18;60;24;9;18;17;21;227;13;21;19;1;10073;10114;18;10040;1;;;;;6;83;89;1;75;15;3
356;20150115;207;85;89;110;9;50;13;190;8;80;54;1;105;10;49;6;0;0;44;83;63;12;15;9965;10035;1;9937;13;;;;;7;84;96;13;72;20;1
356;20150116;213;50;52;90;1;20;21;140;1;51;19;24;80;13;6;24;48;58;397;12;3;2;20;10048;10097;24;9997;1;;;;;3;83;97;24;71;13;5
356;20150117;212;38;41;60;13;30;1;100;21;21;-9;7;54;14;-41;6;69;83;479;0;0;0;1;10135;10150;10;10105;1;;;;;3;84;97;1;67;15;5
356;20150118;203;24;31;50;1;10;16;90;1;24;14;8;31;11;13;12;0;0;89;133;75;19;13;10121;10133;1;10112;14;;;;;8;94;100;18;85;3;1
356;20150119;60;3;12;20;1;0;3;30;1;5;-1;18;18;1;2;18;0;0;143;42;15;6;1;10124;10131;10;10119;14;;;;;8;99;100;8;97;24;2
356;20150120;172;13;15;20;2;10;1;40;8;10;-10;21;35;14;-26;24;22;26;286;0;0;0;1;10126;10135;10;10118;4;;;;;6;93;99;2;84;16;3
356;20150121;100;24;27;40;11;10;18;70;11;-6;-29;24;13;15;-45;24;3;4;240;0;0;0;1;10126;10149;24;10117;2;;;;;6;83;92;24;76;13;2
356;20150122;34;31;32;50;12;20;18;70;8;-15;-34;5;2;21;-47;24;0;0;103;0;0;0;1;10197;10245;24;10151;1;;;;;6;88;93;5;83;15;1
356;20150123;154;12;27;50;22;10;15;90;22;-26;-45;5;-14;13;-64;6;0;0;109;0;0;0;1;10258;10272;9;10228;24;;;;;7;94;100;6;89;15;1
356;20150124;251;30;44;60;1;20;11;100;1;11;-16;1;57;14;-40;24;52;60;495;41;90;31;5;10217;10280;24;10168;6;;;;;5;90;100;8;72;13;5
356;20150125;229;31;32;50;21;20;2;80;21;30;-12;3;45;15;-40;6;0;0;177;0;-1;-1;3;10281;10299;8;10249;24;;;;;8;95;98;5;91;23;2
356;20150126;264;32;46;70;16;30;1;110;18;53;15;24;82;14;-2;24;0;0;114;50;25;8;7;10204;10244;1;10173;14;;;;;7;92;100;6;76;15;1
356;20150127;272;35;40;70;13;20;23;100;13;35;6;4;79;14;-10;6;34;39;365;0;0;0;1;10227;10237;10;10198;24;;;;;4;91;99;22;80;13;4
356;20150128;230;64;76;110;13;30;1;200;16;49;28;23;67;15;16;24;0;0;77;46;94;32;16;10037;10187;1;9953;15;;;;;7;86;96;1;67;21;1
356;20150129;236;57;61;90;12;20;20;140;2;21;3;22;49;12;2;24;14;16;216;145;212;53;18;9826;9950;1;9721;21;;;;;7;89;99;22;75;1;2
356;20150130;238;41;44;60;20;30;8;110;20;15;-4;8;34;14;-11;12;48;53;531;32;12;6;19;9764;9775;10;9731;1;;;;;6;94;100;10;87;13;6
356;20150131;222;28;30;40;2;10;17;70;11;13;-9;20;43;13;-31;24;36;40;395;0;0;0;1;9819;9860;24;9776;1;;;;;4;94;99;23;86;15;4
370;20150101;202;51;51;90;24;20;5;140;24;21;-20;6;46;13;-44;6;65;82;402;0;0;0;1;10321;10361;5;10251;24;1;2;78;14;4;81;99;2;68;13;5
370;20150102;241;56;63;100;5;40;10;150;3;56;18;24;90;11;10;24;26;33;256;40;14;5;5;10274;10328;21;10219;5;23;6;81;12;5;79;97;6;59;13;3
370;20150103;217;29;33;60;9;10;16;100;9;26;8;20;39;9;2;24;0;0;70;77;52;19;16;10240;10322;1;10170;15;18;16;70;6;7;92;98;16;81;7;1
370;20150104;248;28;29;40;13;20;4;70;13;18;-15;6;64;13;-37;6;62;78;379;0;-1;-1;10;10339;10369;22;10280;1;1;24;70;7;1;92;99;24;80;14;4
370;20150105;196;28;30;40;1;20;5;70;12;13;-17;8;36;20;-31;12;23;29;201;0;0;0;1;10318;10361;1;10273;24;7;1;70;19;7;92;99;1;81;21;2
370;20150106;198;28;35;70;21;20;1;110;21;18;-12;7;50;24;-21;12;38;47;298;21;7;3;20;10230;10266;1;10207;14;24;20;75;11;8;86;98;22;71;11;3
370;20150107;210;44;47;60;12;30;4;110;23;38;12;6;69;14;1;6;65;81;410;2;1;1;24;10268;10288;8;10240;24;32;9;75;14;5;90;98;6;77;14;5
370;20150108;221;52;61;70;4;40;17;130;15;63;36;1;93;15;34;6;0;0;39;137;227;50;13;10219;10275;22;10160;14;29;8;65;16;6;95;97;7;92;16;1
370;20150109;234;86;89;120;8;50;18;190;21;99;50;1;143;23;43;6;0;0;92;51;116;49;18;10180;10267;2;10125;20;33;20;80;16;8;87;97;19;65;16;1
370;20150110;250;86;90;120;1;50;18;210;1;100;37;24;142;1;25;24;5;6;74;29;28;14;14;10128;10167;21;10080;13;37;12;80;21;6;77;91;14;62;20;1
370;20150111;249;70;74;90;10;50;1;160;9;53;17;2;70;22;9;6;0;0;163;0;-1;-1;4;10190;10223;18;10149;3;66;23;79;10;7;74;83;24;66;12;2
370;20150112;220;100;100;120;10;80;1;190;10;84;62;6;106;24;58;6;0;0;92;0;-1;-1;5;10145;10198;1;10097;24;50;20;75;9;8;80;91;20;72;10;1
370;20150113;214;77;79;110;3;50;15;180;5;86;55;24;114;5;48;24;2;2;70;78;58;18;12;10054;10091;1;10028;13;56;1;75;3;7;86;95;12;75;4;1
370;20150114;217;58;63;90;5;40;19;160;6;40;20;10;59;1;17;24;8;10;181;28;59;33;10;10087;10127;18;10051;1;58;10;75;14;6;85;95;10;78;23;2
370;20150115;205;88;91;120;12;60;21;200;13;84;58;1;104;12;52;6;0;0;71;93;31;5;3;9981;10053;1;9943;14;60;13;75;9;7;81;91;3;73;12;1
370;20150116;209;43;45;80;1;20;22;140;1;53;21;24;84;15;9;24;43;51;376;16;7;4;21;10057;10102;24;10015;1;57;24;80;14;5;81;96;23;67;14;5
370;20150117;209;36;38;60;20;20;2;110;21;17;-22;8;55;14;-53;12;73;87;556;0;-1;-1;23;10144;10158;10;10110;1;44;2;80;15;2;86;98;3;66;14;6
370;20150118;195;39;41;50;2;20;18;90;3;29;7;7;54;14;5;12;10;12;226;72;31;7;6;10127;10142;1;10113;14;44;24;75;14;8;88;96;7;77;16;3
370;20150119;336;8;13;30;21;0;5;40;13;12;-8;24;28;13;-17;24;0;0;152;50;17;5;9;10123;10131;9;10117;15;14;9;59;14;8;95;98;1;90;12;2
370;20150120;172;9;15;20;9;0;6;40;13;12;-7;4;33;13;-16;24;11;13;247;0;0;0;1;10129;10136;10;10119;4;23;6;61;24;8;90;96;6;81;24;3
370;20150121;95;23;28;40;19;20;1;60;11;0;-40;24;30;14;-58;24;22;26;337;0;0;0;1;10124;10144;24;10114;13;56;24;69;2;6;75;93;24;65;14;4
370;20150122;29;37;39;50;6;30;1;80;6;-11;-39;1;2;22;-56;6;0;0;83;0;0;0;1;10192;10242;24;10146;1;32;9;57;23;7;86;91;1;82;17;1
370;20150123;169;7;27;50;24;10;9;70;23;-21;-39;4;1;1;-60;6;0;0;97;0;0;0;1;10260;10274;10;10238;24;9;5;50;1;7;92;98;5;87;19;1
370;20150124;232;26;35;60;3;20;12;110;6;10;-29;24;56;15;-54;24;40;46;395;39;82;45;6;10224;10285;24;10175;6;8;8;75;15;5;89;99;8;73;15;4
370;20150125;222;30;31;40;18;20;1;60;18;22;-35;1;42;15;-56;6;0;0;175;12;3;2;23;10290;10306;9;10259;24;50;12;59;3;7;96;97;1;94;15;2
370;20150126;244;23;37;50;15;30;2;100;22;51;34;24;84;15;22;24;0;0;96;41;22;6;8;10211;10254;1;10176;14;5;10;75;16;8;92;99;6;78;16;1
370;20150127;257;32;35;40;7;20;20;80;12;36;7;6;70;14;-8;6;12;14;292;0;0;0;1;10233;10244;10;10209;24;50;24;69;14;5;90;97;23;77;14;4
370;20150128;219;58;65;110;13;30;2;220;16;43;12;24;70;16;4;24;0;0;95;45;73;34;16;10054;10198;1;9965;15;28;10;75;20;7;88;97;1;75;21;1
370;20150129;223;67;69;90;7;40;20;150;12;28;3;23;56;12;2;24;55;61;462;14;29;17;23;9838;9968;1;9726;22;34;22;75;2;6;82;97;23;74;12;5
370;20150130;239;36;38;60;22;20;17;90;1;10;-8;7;35;14;-17;12;13;14;350;22;18;8;3;9772;9783;10;9736;1;5;3;70;2;8;94;99;3;90;2;4
370;20150131;218;34;35;50;1;10;18;90;1;14;-13;24;56;13;-32;24;50;55;534;11;14;12;19;9826;9866;23;9784;1;29;24;74;14;5;91;98;19;74;13;6
375;20150101;205;54;54;100;24;20;5;140;23;21;-15;2;44;13;-42;6;61;77;376;0;0;0;1;10318;10358;5;10243;24;0;3;74;23;5;83;100;6;73;21;4
375;20150102;240;61;66;110;6;40;10;160;4;57;12;23;91;11;1;24;30;38;266;40;37;12;5;10266;10323;23;10211;5;23;6;80;11;5;79;97;6;55;14;3
375;20150103;224;35;38;60;6;10;16;110;9;28;11;1;38;8;0;6;0;0;77;52;25;10;16;10237;10316;1;10171;16;25;20;66;7;7;92;98;17;82;8;1
375;20150104;255;28;30;40;12;20;17;90;14;22;-22;21;69;13;-46;24;62;78;382;0;-1;-1;10;10333;10365;21;10273;1;34;24;74;12;2;88;98;22;75;12;4
375;20150105;210;33;35;60;11;20;19;110;11;17;-11;1;35;21;-33;6;19;24;184;0;0;0;1;10316;10358;1;10271;24;2;1;70;21;7;92;99;1;81;24;2
375;20150106;203;30;37;60;19;20;1;110;22;22;-5;8;48;24;-15;12;42;53;292;29;13;5;20;10229;10264;1;10204;13;21;20;75;13;7;86;98;20;71;13;3
375;20150107;211;45;47;70;23;30;1;110;24;33;-3;6;67;14;-24;12;67;83;398;2;1;1;24;10264;10284;9;10236;24;33;8;69;13;3;91;98;2;79;13;5
375;20150108;224;57;64;80;3;40;17;130;2;61;35;1;89;15;32;6;0;0;42;137;238;51;13;10214;10267;22;10157;14;24;9;65;16;6;95;97;8;92;2;1
375;20150109;236;87;91;130;6;30;18;220;7;96;51;1;144;24;42;6;0;0;79;60;111;28;18;10170;10260;2;10118;21;24;21;81;16;8;86;98;19;59;16;1
375;20150110;252;87;93;140;10;50;17;240;10;99;36;24;142;1;21;24;3;4;70;26;83;74;14;10117;10159;22;10068;13;28;14;75;6;6;76;97;14;55;18;1
375;20150111;251;70;73;90;15;50;1;160;15;51;19;4;72;23;10;6;8;10;212;38;18;4;8;10179;10212;19;10139;5;59;18;76;11;7;77;86;18;67;11;3
375;20150112;221;105;106;130;14;70;1;180;11;82;61;7;107;24;57;6;0;0;96;16;4;2;7;10137;10191;1;10091;24;57;6;75;11;8;82;91;5;74;11;1
375;20150113;215;79;81;110;1;60;14;200;19;85;55;21;110;5;44;24;2;2;69;92;88;22;18;10049;10087;1;10025;13;42;10;75;3;8;87;96;14;76;5;1
375;20150114;216;65;70;100;6;50;11;150;5;40;23;17;60;1;11;18;8;10;188;25;35;15;10;10082;10124;19;10044;1;50;10;75;14;7;84;94;11;73;15;2
375;20150115;205;99;102;130;12;80;1;210;11;85;52;1;106;12;45;6;0;0;76;46;16;4;4;9977;10053;1;9939;14;60;8;75;1;7;80;90;3;71;12;1
375;20150116;210;45;47;90;1;20;16;130;1;50;18;24;82;14;-14;18;38;46;349;13;5;3;21;10053;10097;24;10010;1;57;24;75;17;5;82;96;23;67;14;4
375;20150117;214;39;41;60;21;20;3;100;21;17;-33;8;55;14;-54;12;73;87;545;0;-1;-1;22;10141;10155;12;10103;1;42;1;80;14;2;86;98;1;67;14;6
375;20150118;199;45;44;60;1;20;19;90;1;28;7;7;50;15;4;12;2;2;141;71;39;8;22;10126;10141;1;10114;14;28;7;70;13;8;89;96;7;81;17;2
375;20150119;322;4;11;20;1;0;5;40;1;11;2;9;19;14;-3;24;0;0;131;63;19;4;1;10123;10131;9;10116;15;14;8;57;6;8;95;98;8;92;6;1
375;20150120;178;13;16;30;9;0;3;50;9;11;-6;24;34;14;-27;24;17;20;282;0;0;0;1;10128;10135;10;10118;4;32;5;60;11;7;89;96;3;79;13;3
375;20150121;87;25;28;40;10;10;1;70;13;-6;-22;7;31;14;-44;6;35;41;360;0;0;0;1;10128;10147;24;10117;14;56;24;63;3;6;81;88;2;67;14;4
375;20150122;36;30;30;40;6;20;2;80;12;-11;-30;3;4;22;-44;6;0;0;70;0;0;0;1;10192;10242;24;10149;1;33;7;58;22;7;86;90;4;82;15;1
375;20150123;160;10;29;50;23;20;1;90;24;-19;-30;2;-7;1;-46;6;0;0;113;0;0;0;1;10259;10272;10;10236;24;26;23;40;12;8;91;94;2;87;20;1
375;20150124;235;31;38;60;2;20;16;100;2;12;-22;24;51;15;-36;24;36;41;356;42;79;34;6;10219;10279;24;10172;6;6;8;69;15;5;90;99;8;79;15;4
375;20150125;222;30;32;40;13;20;1;60;16;22;-24;1;39;15;-41;6;0;0;193;15;11;5;20;10284;10300;9;10255;24;27;20;58;1;7;97;98;2;94;7;2
375;20150126;239;30;40;50;7;30;1;80;7;49;31;1;81;15;18;24;0;0;94;57;23;7;14;10206;10252;1;10171;14;4;11;75;16;7;93;100;7;80;16;1
375;20150127;261;29;31;40;11;20;1;80;14;39;6;23;69;14;-2;24;10;11;288;3;8;8;14;10227;10237;10;10204;24;56;23;66;16;6;89;97;23;81;13;4
375;20150128;222;65;73;120;15;40;4;190;15;46;11;24;68;16;1;24;0;0;96;36;57;18;16;10047;10193;1;9955;15;32;14;78;22;7;87;96;3;66;22;1
375;20150129;221;71;73;100;5;30;21;160;12;29;5;24;62;13;-1;6;45;50;410;28;17;6;23;9833;9959;1;9722;22;38;23;75;4;6;83;97;23;72;13;5
